date,SPX,FTSE,DAX,N225,HSI,CAC
2008-11-11,-0.0220406755,-0.0356955677,-0.0525217675,-0.0299655332,-0.0477278506,-0.0483035265
2008-11-12,-0.0518939026,-0.0152354045,-0.0295658733,-0.0129170356,-0.0072509984,-0.0307066439
2008-11-13,0.0692127081,-0.0030606898,0.0062154207,-0.0525409239,-0.0514911836,0.0109772540
2008-11-14,-0.0416991308,0.0153026484,0.0130594587,0.0271586099,0.0243024015,0.0067320016
2008-11-17,-0.0258104165,-0.0238128525,-0.0324760962,0.0071126989,-0.0009695202,-0.0332495640
2008-11-18,0.0098383722,0.0184889160,0.0048713803,-0.0227829976,-0.0453556489,0.0111155057
2008-11-19,-0.0611555759,-0.0482108401,-0.0492153809,-0.0066267665,-0.0077493573,-0.0402530036
2008-11-20,-0.0671229308,-0.0326284926,-0.0307503183,-0.0689187168,-0.0403595751,-0.0348036926
2008-11-21,0.0632476034,-0.0242580645,-0.0219871179,0.0269698715,0.0293238101,-0.0332704500
2008-11-25,0.0716972904,0.1032266080,0.1049107671,0.0522248279,0.0173312224,0.1139432220
2008-11-26,0.0353281208,-0.0044589481,0.0000175594,-0.0133002038,0.0381136615,-0.0123724000
2008-11-28,0.0096431120,0.0325811637,0.0238877188,0.0364107883,0.0388041416,0.0292852441
2008-12-01,-0.0892952436,-0.0518889925,-0.0588185962,-0.0135157615,0.0158839137,-0.0558589883
2008-12-02,0.0399406705,0.0141187806,0.0311732754,-0.0635364802,-0.0498262254,0.0235259273
2008-12-03,0.0258361621,0.0114240216,0.0078225591,0.0178555052,0.0136366252,0.0043610646
2008-12-04,-0.0293084271,-0.0015347488,-0.0006590969,-0.0099773694,-0.0058048315,-0.0017336903
2008-12-05,0.0364994175,-0.0274282334,-0.0400417521,-0.0008493519,0.0248937854,-0.0547741674
2008-12-08,0.0383873487,0.0619104562,0.0763236201,0.0519784694,0.0865789755,0.0868370487
2008-12-09,-0.0231175432,0.0188832132,0.0134078861,0.0080225613,-0.0193853711,0.0154951127
2008-12-10,0.0118941874,-0.0031953988,0.0053922216,0.0314881142,0.0558874960,0.0068257655
2008-12-11,-0.0285240466,0.0049001423,-0.0078419624,0.0069639604,0.0023212710,-0.0042707384
2008-12-12,0.0070284154,-0.0246770771,-0.0217800960,-0.0555790287,-0.0547916101,-0.0279873412
2008-12-15,-0.0126856801,-0.0006540989,-0.0018335008,0.0520637204,0.0195523058,-0.0086943567
2008-12-16,0.0513602645,0.0073639422,0.0161317376,-0.0111534236,0.0055333316,0.0207178424
2008-12-17,-0.0095928621,0.0035042346,-0.0045519413,0.0051937323,0.0218311293,-0.0029953902
2008-12-18,-0.0211626832,0.0015031681,0.0101988414,0.0063524892,0.0024119525,-0.0023967339
2008-12-19,0.0029368962,-0.0101139056,-0.0125514482,-0.0090814405,-0.0238936866,-0.0025509022
2008-12-22,-0.0183020227,-0.0087941655,-0.0122810001,0.0157490172,-0.0333908307,-0.0231066670
2008-12-29,-0.0025355047,0.0165206871,0.0141926190,0.0026811368,-0.0200999417,-0.0065495964
2008-12-30,0.0244071130,0.0169700177,0.0223896854,0.0128486870,-0.0064892065,0.0276006519
2009-01-05,0.0413298268,0.0425478394,0.0361294815,0.0207189246,0.0932745299,0.0443842942
2009-01-06,0.0078171329,0.0129486862,0.0084911531,0.0041710965,-0.0034568357,0.0108038434
2009-01-07,-0.0300096153,-0.0283256602,-0.0176749629,0.0174433635,-0.0336599810,-0.0147604935
2009-01-08,0.0033970727,-0.0004659118,-0.0116578037,-0.0392694965,-0.0381352014,-0.0065031153
2009-01-09,-0.0213030298,-0.0126292679,-0.0196765958,-0.0044635244,-0.0026685604,-0.0074691976
2009-01-13,-0.0208457327,-0.0110823434,-0.0307177195,-0.0478555198,-0.0493405365,-0.0307956076
2009-01-14,-0.0334598741,-0.0496908729,-0.0462783315,0.0029166034,0.0026748913,-0.0456206741
2009-01-15,0.0013291817,-0.0142324065,-0.0193607732,-0.0491962537,-0.0336857728,-0.0183879807
2009-01-16,0.0075615770,0.0063089950,0.0068138447,0.0257799251,0.0009476586,0.0069662730
2009-01-20,-0.0528161020,-0.0134311191,-0.0289559290,-0.0199705162,-0.0223107402,-0.0303206997
2009-01-21,0.0434912456,-0.0076990763,0.0050237165,-0.0203513731,-0.0290236372,-0.0067378031
2009-01-22,-0.0151623231,-0.0018965865,-0.0097931266,0.0189960685,0.0059092926,-0.0123727703
2009-01-23,0.0053776583,0.0000740459,-0.0095937312,-0.0380650922,-0.0062719771,-0.0071369114
2009-01-29,0.0158543209,0.0339543733,0.0596251502,0.0653291029,0.0457785521,0.0563714361
2009-01-30,-0.0227891349,-0.0096656402,-0.0202704468,-0.0311699117,0.0094097788,-0.0119046692
2009-02-02,-0.0005327680,-0.0173028839,-0.0155151284,-0.0150198994,-0.0313837278,-0.0147515314
2009-02-03,0.0158339883,0.0212614523,0.0243312919,-0.0061557452,-0.0065778214,0.0178631228
2009-02-04,-0.0074895102,0.0153920273,0.0269328358,0.0272736451,0.0224624308,0.0290371483
2009-02-05,0.0163656627,0.0000708993,0.0039396890,-0.0111071907,0.0088037135,-0.0008797524
2009-02-06,0.0268960225,0.0148974914,0.0297394832,0.0159717996,0.0361289360,0.0184261760
2009-02-09,0.0014851935,0.0036580991,0.0047775478,-0.0133212074,0.0083499961,0.0038683607
2009-02-10,-0.0491212001,-0.0219379696,-0.0345588198,-0.0028974473,0.0081036818,-0.0364034594
2009-02-12,0.0097079520,-0.0025871454,-0.0217465564,-0.0302771075,-0.0469963820,-0.0186741412
2009-02-13,-0.0099976958,-0.0029984525,0.0013227450,0.0096089009,0.0246721137,0.0113077510
2009-02-17,-0.0455590474,-0.0371157142,-0.0445893141,-0.0172108567,-0.0449490496,-0.0409058871
2009-02-18,-0.0009503656,-0.0067673206,-0.0027605503,-0.0145274583,0.0054536443,-0.0004034154
2009-02-19,-0.0120240236,0.0028950418,0.0024375975,0.0030805158,0.0005654849,-0.0005114596
2009-02-20,-0.0114129646,-0.0321769380,-0.0475777128,-0.0186923212,-0.0248929939,-0.0424876574
2009-02-23,-0.0346990080,-0.0098737871,-0.0194810925,-0.0054230942,0.0374772281,-0.0082455986
2009-02-24,0.0401033146,-0.0089074842,-0.0103392528,-0.0145875490,-0.0285827120,-0.0072657669
2009-02-25,-0.0106578240,0.0085421073,-0.0127164318,0.0265059592,0.0161394094,-0.0041100152
2009-02-26,-0.0157798496,0.0173032210,0.0250662749,-0.0004409519,-0.0084689712,0.0177684794
2009-02-27,-0.0235644034,-0.0218357334,-0.0250798007,0.0148150685,-0.0064653356,-0.0154326322
2009-03-02,-0.0466201666,-0.0533406552,-0.0347760052,-0.0380885340,-0.0385675089,-0.0447810975
2009-03-03,-0.0064067666,-0.0313585828,-0.0052155612,-0.0069270122,-0.0230226101,-0.0104242996
2009-03-04,0.0237530734,0.0380968085,0.0542495698,0.0084705555,0.0247027983,0.0474173066
2009-03-05,-0.0425323096,-0.0318165619,-0.0502320658,0.0195489036,-0.0097241662,-0.0396348037
2009-03-06,0.0012160532,0.0002266492,-0.0078690724,-0.0350293238,-0.0237257394,-0.0136906610
2009-03-09,-0.0100236699,0.0033137767,0.0069877940,-0.0121384494,-0.0483947916,-0.0059815393
2009-03-10,0.0636630222,0.0487805029,0.0528029159,-0.0043818338,0.0308049945,0.0573137234
2009-03-11,0.0024458169,-0.0057600944,0.0069771692,0.0455196383,0.0202333969,0.0039494308
2009-03-12,0.0407286313,0.0049542608,0.0107610618,-0.0241143195,0.0059401673,0.0074975878
2009-03-13,0.0077390277,0.0112065549,-0.0006622162,0.0515444428,0.0436835570,0.0042237665
2009-03-16,-0.0035159252,0.0293843542,0.0230018057,0.0178180912,0.0359985121,0.0317966732
2009-03-17,0.0321399408,-0.0017856890,-0.0140362115,0.0317984442,-0.0075997782,-0.0087331135
2009-03-18,0.0208579404,-0.0135075825,0.0021440677,0.0028984354,0.0185648711,-0.0025078566
2009-03-19,-0.0129791627,0.0031274382,0.0117958251,-0.0032876822,0.0010482444,0.0060318301
2009-03-23,0.0495893143,0.0356048495,0.0328704025,0.0339254557,0.0241034141,0.0333382830
2009-03-24,-0.0204150928,-0.0104483020,0.0026314110,0.0332016951,0.0344244416,0.0016796329
2009-03-25,0.0096263705,-0.0028633392,0.0085806276,-0.0009789440,-0.0207205212,0.0066309928
2009-03-26,0.0233203671,0.0063840992,0.0085431211,0.0184363236,0.0357411667,-0.0004768988
2009-03-27,-0.0203155191,-0.0067003080,-0.0131052975,-0.0010838344,0.0007455912,-0.0177900085
2009-03-30,-0.0348187037,-0.0348816342,-0.0509854371,-0.0453101913,-0.0469683715,-0.0426949132
2009-03-31,0.0131296147,0.0433708575,0.0239469847,-0.0153653548,0.0088946579,0.0323607924
2009-04-01,0.0165566095,0.0075138176,0.0113372179,0.0298883385,-0.0041602395,0.0114948736
2009-04-02,0.0287271136,0.0428253358,0.0607227930,0.0440462254,0.0741467302,0.0536869307
2009-04-03,0.0097317710,-0.0231030421,0.0007006775,0.0034472853,0.0016334357,-0.0111361629
2009-04-06,-0.0083323674,-0.0089832870,-0.0080228630,0.0123533511,0.0310985313,-0.0097980865
2009-04-07,-0.0238545425,-0.0157756354,-0.0062784485,-0.0028313702,-0.0046052892,-0.0093659669
2009-04-08,0.0117834412,-0.0012721028,0.0081943139,-0.0269267399,-0.0304179982,0.0064603711
2009-04-09,0.0380532569,0.0148261244,0.0305650856,0.0373530471,0.0294683192,0.0181851355
2009-04-14,-0.0175819529,0.0013304337,0.0146710947,-0.0082300799,0.0455493804,0.0087553678
2009-04-15,0.0125490167,-0.0051642260,-0.0015843123,-0.0112770936,0.0057419154,-0.0048263063
2009-04-16,0.0155388004,0.0213184406,0.0131148737,0.0014068239,-0.0055285248,0.0175634655
2009-04-17,0.0049693607,0.0098198986,0.0146177390,0.0173975778,0.0011730288,0.0177013971
2009-04-20,-0.0427897447,-0.0248974163,-0.0407411939,0.0019275630,0.0095915672,-0.0396383071
2009-04-21,0.0212520599,-0.0008519137,0.0034170873,-0.0239132661,-0.0295234055,0.0015289416
2009-04-22,-0.0076816643,0.0108338436,0.0206125429,0.0018332133,-0.0266546117,0.0172498604
2009-04-23,0.0099223463,-0.0031011983,-0.0122343978,0.0137167238,0.0225836536,-0.0054937371
2009-04-24,0.0167973493,0.0342939750,0.0299919714,-0.0157137310,0.0029175961,0.0313199995
2009-04-27,-0.0100665769,0.0026467757,0.0042252137,0.0021072152,-0.0274220992,-0.0001354129
2009-04-28,-0.0027405355,-0.0169426680,-0.0184594404,-0.0266515305,-0.0192251683,-0.0165708536
2009-04-30,0.0206394417,0.0359584749,0.0351672468,0.0393806582,0.0663601896,0.0356700636
2009-05-07,0.0396191808,0.0365247291,0.0072649679,0.0631427308,0.1093293897,0.0290108451
2009-05-08,0.0240689951,0.0144133266,0.0228554365,0.0050214562,0.0099883615,0.0187820060
2009-05-11,-0.0215124250,-0.0059613404,-0.0095626177,0.0020301851,-0.0173618283,-0.0192961291
2009-05-12,-0.0009788556,-0.0022545373,-0.0026300656,-0.0162262414,0.0038443119,-0.0054083131
2009-05-13,-0.0268949120,-0.0212631562,-0.0260603908,0.0045038862,-0.0054811388,-0.0242023438
2009-05-14,0.0103516434,0.0072032590,0.0022972182,-0.0264182885,-0.0303599795,0.0010752440
2009-05-15,-0.0114100825,-0.0033237060,-0.0002047528,0.0188359511,0.0150534664,0.0040427241
2009-05-18,0.0303892001,0.0226305513,0.0241604139,-0.0244283459,0.0138297360,0.0240891884
2009-05-19,-0.0017368360,0.0080512324,0.0221890034,0.0278358476,0.0306128115,0.0091114071
2009-05-20,-0.0051314615,-0.0031010648,0.0159931249,0.0058501521,-0.0038867612,0.0086749629
2009-05-21,-0.0167575615,-0.0275042308,-0.0274402992,-0.0086134148,-0.0158132377,-0.0260219721
2009-05-22,-0.0014972106,0.0045563927,0.0036893075,-0.0041386224,-0.0079636490,0.0032821614
2009-05-26,0.0263021613,0.0106293709,0.0135908712,0.0092132836,-0.0041587636,0.0130484848
2009-05-27,-0.0189711634,0.0010200149,0.0030427474,0.0137431616,0.0525972280,0.0075747208
2009-05-29,0.0292029843,0.0003848800,-0.0119881928,0.0088709093,0.0159757430,-0.0052233493
2009-06-01,0.0258175905,0.0199869383,0.0408313279,0.0163034917,0.0394909385,0.0310710695
2009-06-02,0.0019833011,-0.0064800040,0.0002916835,0.0027443952,-0.0264450533,-0.0004290444
2009-06-03,-0.0137392093,-0.0209068791,-0.0174045933,0.0038498722,0.0101903208,-0.0202455080
2009-06-04,0.0114836568,0.0007984670,0.0020318447,-0.0074638087,-0.0039674475,0.0007191477
2009-06-05,-0.0025146903,0.0117851322,0.0024147017,0.0102441012,0.0095531518,0.0081581445
2009-06-08,-0.0010105545,-0.0075248731,-0.0142424948,0.0099938595,-0.0228131376,-0.0147916731
2009-06-09,0.0035031816,-0.0000908904,-0.0013707762,-0.0079882959,-0.0106774897,0.0021491791
2009-06-10,-0.0034803309,0.0072648024,0.0106686290,0.0209128108,0.0402674815,0.0056237663
2009-06-11,0.0061118991,0.0056572527,0.0111022747,-0.0010168810,0.0002858106,0.0059331281
2009-06-12,0.0013969957,-0.0044599616,-0.0074442133,0.0154779206,0.0052498663,-0.0026387428
2009-06-15,-0.0237685617,-0.0261143629,-0.0353702497,-0.0094861972,-0.0206842443,-0.0320370814
2009-06-16,-0.0127203053,0.0006010397,0.0001595671,-0.0285656841,-0.0180259280,-0.0017487147
2009-06-17,-0.0013815682,-0.0115742033,-0.0185535525,0.0090198718,-0.0044535185,-0.0164315124
2009-06-18,0.0084109903,0.0005609214,0.0078125326,-0.0139347605,-0.0170277175,0.0104140175
2009-06-19,0.0031141973,0.0151837234,0.0004093000,0.0085060205,0.0081156713,0.0085189259
2009-06-22,-0.0306003963,-0.0257253520,-0.0301810656,0.0040883613,0.0077351508,-0.0304289982
2009-06-23,0.0023067249,-0.0009683516,0.0029296459,-0.0281550571,-0.0288590590,-0.0020587310
2009-06-24,0.0065244409,0.0118203310,0.0273753473,0.0042629971,0.0201718442,0.0217978388
2009-06-25,0.0214442774,-0.0064018463,-0.0073303630,0.0214549420,0.0213992672,-0.0068011128
2009-06-26,-0.0014778273,-0.0027277659,-0.0050181319,0.0083002149,0.0177964403,-0.0105498138
2009-06-29,0.0090651386,0.0124970526,0.0227405645,-0.0095085772,-0.0038574730,0.0204330570
2009-06-30,-0.0085307565,-0.0104331171,-0.0156496010,0.0178843200,-0.0080837206,-0.0166704214
2009-07-02,-0.0249097422,-0.0035066342,-0.0187474837,-0.0082633460,-0.0109191268,-0.0076518035
2009-07-06,0.0025657480,-0.0093049392,-0.0141296065,-0.0197729141,-0.0109274986,-0.0109902102
2009-07-07,-0.0196834854,-0.0018832159,-0.0115287962,-0.0034170563,-0.0065152652,-0.0108981509
2009-07-08,-0.0016685376,-0.0111774074,-0.0055543680,-0.0235328545,-0.0079048868,-0.0127469950
2009-07-09,0.0035472226,0.0044683830,0.0125572530,-0.0137664655,0.0039229872,0.0053925397
2009-07-10,-0.0040218288,-0.0075744821,-0.0116110054,-0.0004067670,-0.0046187295,-0.0141575327
2009-07-13,0.0249337217,0.0181478724,0.0319099413,-0.0255134106,-0.0256256100,0.0231235890
2009-07-14,0.0053160636,0.0084719775,0.0125679429,0.0233670474,0.0365756657,0.0097605693
2009-07-15,0.0296299181,0.0256742572,0.0306899866,0.0008033451,0.0208506825,0.0290083290
2009-07-16,0.0086417610,0.0035200287,0.0058334890,0.0080815769,0.0056526045,0.0089585283
2009-07-17,-0.0003826619,0.0061901053,0.0042786258,0.0054750941,0.0241691634,0.0058693462
2009-07-21,0.0151002915,0.0210536809,0.0232143489,0.0273220295,0.0370138728,0.0262330222
2009-07-22,-0.0005342766,0.0027894313,0.0054161769,0.0073705430,-0.0130019511,0.0006600813
2009-07-23,0.0232896648,0.0147093946,0.0245471546,0.0071767072,0.0295887505,0.0207710883
2009-07-24,0.0030421615,0.0036844365,-0.0034150879,0.0154814967,0.0083304243,-0.0021548971
2009-07-27,0.0029818260,0.0020757767,0.0042433380,0.0144913902,0.0134530809,0.0017556050
2009-07-28,-0.0026064444,-0.0124943398,-0.0146260767,-0.0001388084,0.0184143262,-0.0122733443
2009-07-29,-0.0045629639,0.0041291724,0.0184704131,0.0025755725,-0.0237115148,0.0104024194
2009-07-30,0.0118955805,0.0184936993,0.0171413377,0.0051387810,0.0048958346,0.0207598810
2009-07-31,0.0007397826,-0.0050091102,-0.0053202439,0.0188505813,0.0167662675,-0.0026837426
2009-08-03,0.0153421079,0.0160793549,0.0177620915,-0.0004210122,0.0113705310,0.0150396872
2009-08-04,0.0030120977,-0.0023705494,-0.0018113782,0.0021772620,-0.0005204952,-0.0004111598
2009-08-05,-0.0029135918,-0.0052018250,-0.0118165068,-0.0118052411,-0.0145053820,-0.0051318149
2009-08-06,-0.0056246547,0.0093391365,0.0031702193,0.0132220600,0.0197353136,0.0055804196
2009-08-07,0.0134392056,0.0087624129,0.0165698905,0.0023103381,-0.0250665138,0.0124531140
2009-08-10,-0.0033449499,-0.0019866223,-0.0074812499,0.0107730459,0.0271970724,-0.0047143408
2009-08-11,-0.0126601135,-0.0107789565,-0.0244199198,0.0058151544,0.0069132694,-0.0137992738
2009-08-12,0.0115251393,0.0097403297,0.0121608201,-0.0142138331,-0.0303200298,0.0147735533
2009-08-13,0.0068800101,0.0082047568,0.0095362921,0.0078764188,0.0208493045,0.0048898571
2009-08-14,-0.0085313497,-0.0087267375,-0.0170335361,0.0076198723,0.0015353451,-0.0082623869
2009-08-17,-0.0242608190,-0.0146372507,-0.0202482154,-0.0310191080,-0.0361684655,-0.0216235306
2009-08-18,0.0101456551,0.0087835963,0.0094452241,0.0015921930,0.0083733274,0.0090651493
2009-08-19,0.0068609124,0.0008323852,-0.0035728779,-0.0078716846,-0.0173364715,-0.0001013865
2009-08-20,0.0109487314,0.0142652834,0.0151147517,0.0175823360,0.0187744101,0.0159346554
2009-08-21,0.0186227601,0.0198250437,0.0285593034,-0.0139848045,-0.0063869714,0.0315206566
2009-08-24,-0.0005457969,0.0093385339,0.0104361114,0.0334872930,0.0166800137,0.0100558001
2009-08-25,0.0023694666,0.0042072645,0.0067647708,-0.0079093714,-0.0049035604,0.0077872022
2009-08-26,0.0001167268,-0.0053286097,-0.0063197879,0.0135605147,0.0010315552,-0.0033336917
2009-08-27,0.0027817622,-0.0043348863,-0.0093517594,-0.0155775143,-0.0104403094,-0.0054002786
2009-08-28,-0.0019883284,0.0081118825,0.0085954630,0.0057447103,-0.0071201225,0.0122268045
2009-09-02,-0.0332190255,-0.0185988320,-0.0357980281,-0.0240816712,-0.0286894904,-0.0324953869
2009-09-03,0.0085347979,-0.0043175632,-0.0034624956,-0.0064024677,0.0122774146,-0.0054909487
2009-09-04,0.0131175335,0.0114452120,0.0156581171,-0.0026950825,0.0281827993,0.0127338884
2009-09-08,0.0088449331,0.0197043522,0.0180705853,0.0202334234,0.0369705934,0.0172837174
2009-09-09,0.0077823856,0.0115214364,0.0168796686,-0.0078022729,-0.0103831728,0.0127644063
2009-09-10,0.0104222298,-0.0033170693,0.0036794579,0.0195430124,0.0104801245,-0.0004908243
2009-09-11,-0.0013504263,0.0047716991,0.0052280969,-0.0065952084,0.0043598145,0.0078307589
2009-09-14,0.0063391151,0.0014765843,-0.0006720789,-0.0231963664,-0.0108320096,-0.0011458933
2009-09-15,0.0031353414,0.0046225659,0.0015550485,0.0015252358,-0.0031449193,0.0057898984
2009-09-16,0.0153235276,0.0162630647,0.0126630021,0.0052017411,0.0257136629,0.0164116824
2009-09-17,-0.0030596387,0.0077867141,0.0054173621,0.0168468656,0.0170813069,0.0056321875
2009-09-18,0.0026373393,0.0017234513,-0.0047652052,-0.0070146658,-0.0066637794,-0.0019372643
2009-09-24,-0.0163999052,-0.0180943184,-0.0172901569,0.0167474101,-0.0264860034,-0.0181512234
2009-09-25,-0.0060907366,0.0005710217,-0.0042460148,-0.0263878471,-0.0012507917,-0.0051139897
2009-09-28,0.0178095861,0.0164298919,0.0277528255,-0.0249816312,-0.0207373445,0.0229625288
2009-09-29,-0.0022295764,-0.0011615076,-0.0039729441,0.0090594422,0.0206310134,-0.0028496477
2009-09-30,-0.0033283010,-0.0050003473,-0.0067138757,0.0032702593,-0.0027563629,-0.0049002871
2009-10-02,-0.0301490866,-0.0282825357,-0.0365206000,-0.0396083315,-0.0276665640,-0.0383384175
2009-10-05,0.0148750018,0.0071360491,0.0074891999,-0.0058960798,0.0026296338,0.0068796702
2009-10-06,0.0137054863,0.0226300579,0.0270092735,0.0017891971,0.0187213113,0.0259046781
2009-10-07,0.0027116063,-0.0056637014,-0.0029853678,0.0111227849,0.0206645336,-0.0036602866
2009-10-08,0.0074699075,0.0089452125,0.0134361635,0.0033542306,0.0118310611,0.0134171051
2009-10-09,0.0056406595,0.0014161728,-0.0008152057,0.0187053637,0.0003042429,-0.0018913345
2009-10-13,0.0015865301,-0.0014916421,0.0004254599,0.0060071467,-0.0014921356,0.0004684126
2009-10-14,0.0175458951,0.0197702647,0.0244701594,-0.0016225388,0.0195236445,0.0213816608
2009-10-15,0.0041574687,-0.0062974633,-0.0039920666,0.0177372471,0.0051447107,0.0002988037
2009-10-16,-0.0080980561,-0.0062798784,-0.0149859937,0.0018468430,-0.0031446627,-0.0144779713
2009-10-19,0.0094053214,0.0175908060,0.0190079238,-0.0020521260,0.0123375183,0.0169192204
2009-10-20,-0.0062391046,-0.0072138782,-0.0069696062,0.0098011999,0.0083106383,-0.0053721022
2009-10-21,-0.0088538061,0.0027653813,0.0037372805,-0.0003337766,-0.0029864498,0.0004571981
2009-10-22,0.0106436189,-0.0096045952,-0.0120956847,-0.0064083257,-0.0048207418,-0.0135210170
2009-10-23,-0.0121785492,0.0067596490,-0.0039355285,0.0015408640,0.0170734834,-0.0033003408
2009-10-27,-0.0149962410,-0.0079350126,-0.0183319508,-0.0068589264,-0.0185987445,-0.0168818245
2009-10-28,-0.0195409378,-0.0231878673,-0.0246228052,-0.0134551476,-0.0184040286,-0.0214131927
2009-10-29,0.0225199547,0.0112786974,0.0165894644,-0.0182579936,-0.0228195674,0.0137126110
2009-10-30,-0.0280646878,-0.0181209674,-0.0308710106,0.0145222099,0.0229428230,-0.0286293767
2009-11-02,0.0064564065,0.0118740636,0.0029288976,-0.0230987583,-0.0060994109,0.0088061946
2009-11-04,0.0034711521,0.0006660598,0.0024692692,0.0042190743,-0.0002506880,0.0084820598
2009-11-05,0.0192355517,0.0034652588,0.0067392343,-0.0128875611,-0.0062776266,0.0104622477
2009-11-06,0.0025032522,0.0033362138,0.0013373810,0.0074000124,0.0163247506,-0.0003882573
2009-11-09,0.0222387601,0.0179866600,0.0239548517,0.0020063258,0.0173080583,0.0210935617
2009-11-10,-0.0000639901,-0.0008786861,-0.0011602036,0.0062942498,0.0027292237,0.0000264425
2009-11-11,0.0050319759,0.0069207560,0.0098250375,0.0000961650,0.0161239536,0.0076077452
2009-11-12,-0.0102593690,0.0018417627,-0.0007744999,-0.0068062838,-0.0101488701,-0.0016568375
2009-11-13,0.0057392943,0.0037714209,0.0040378317,-0.0034862255,0.0069677445,-0.0005409718
2009-11-16,0.0144676342,0.0162941422,0.0207478937,0.0021360753,0.0173076172,0.0150156994
2009-11-17,0.0009194063,-0.0068367718,-0.0045461615,-0.0062556303,-0.0013001265,-0.0088269329
2009-11-18,-0.0004682411,-0.0007107886,0.0015886127,-0.0054604591,-0.0032216037,-0.0002350829
2009-11-19,-0.0134258639,-0.0139270888,-0.0147607889,-0.0131582838,-0.0086325338,-0.0177474147
2009-11-20,-0.0032149232,-0.0030943851,-0.0068447983,-0.0054233419,-0.0082727107,-0.0082069303
2009-11-24,0.0130752070,0.0138249036,0.0187457790,-0.0101182197,-0.0014561566,0.0148175580
2009-11-25,0.0045041201,0.0076633743,0.0058429796,0.0042609402,0.0084136366,0.0064840840
2009-11-27,-0.0172334752,-0.0222001964,-0.0202325954,-0.0381416926,-0.0653331769,-0.0230260643
2009-11-30,0.0037929937,-0.0104847776,-0.0104930991,0.0290733585,0.0325060919,-0.0110978380
2009-12-01,0.0120752265,0.0234072467,0.0267794173,0.0242522265,0.0133652769,0.0259745093
2009-12-02,0.0003426987,0.0028612828,0.0008777315,0.0038382225,0.0079780546,0.0053446296
2009-12-03,-0.0084021009,-0.0027029888,-0.0019596515,0.0383735850,0.0118575111,0.0008404249
2009-12-04,0.0055094337,0.0017692269,0.0081970424,0.0045020453,-0.0024704741,0.0125055627
2009-12-07,-0.0024683815,-0.0021982014,-0.0056551877,0.0144682929,-0.0076979418,-0.0017080107
2009-12-08,-0.0102515827,-0.0164950184,-0.0166247326,-0.0026682682,-0.0118451005,-0.0142576267
2009-12-09,0.0036723721,-0.0036760152,-0.0071617581,-0.0133869538,-0.0144493318,-0.0073733009
2009-12-10,0.0058397050,0.0077826247,0.0108324913,-0.0141832473,-0.0019189203,0.0109091660
2009-12-11,0.0036830940,0.0032797261,0.0082798833,0.0248458146,0.0093119792,0.0014058857
2009-12-14,0.0069594011,0.0102059651,0.0079859990,-0.0002167054,0.0083846091,0.0070246945
2009-12-15,-0.0055469673,-0.0055500162,0.0015649210,-0.0021967071,-0.0123079397,0.0009529314
2009-12-16,0.0011282301,0.0065269214,0.0158466609,0.0093152050,-0.0092683795,0.0108839332
2009-12-17,-0.0118106142,-0.0193033684,-0.0099925353,-0.0013373099,-0.0122206436,-0.0116104461
2009-12-18,0.0058298800,-0.0039865633,-0.0022636866,-0.0021399477,-0.0080453893,-0.0094966943
2009-12-21,0.0105037583,0.0187038560,0.0170324555,0.0040839793,-0.0107566364,0.0204562777
2009-12-22,0.0035635479,0.0065546270,0.0025562904,0.0191055261,0.0068712416,0.0067973698
2009-12-29,0.0073164447,0.0204364851,0.0110769085,0.0250557466,0.0193153630,0.0158014610
2009-12-30,0.0001954296,-0.0073010509,-0.0090026084,-0.0086123921,-0.0001311807,-0.0061818445
2010-01-04,0.0058325900,0.0189703226,0.0152531589,0.0102735715,0.0151958852,0.0199390092
2010-01-05,0.0031156756,0.0040361791,-0.0027181095,0.0025378294,0.0209089008,-0.0002640923
2010-01-06,0.0005455206,0.0013580806,0.0004095279,0.0046452824,0.0061531610,0.0011861741
2010-01-07,0.0040012019,-0.0005967097,-0.0024808412,-0.0046396375,-0.0065674654,0.0017746921
2010-01-08,0.0028817273,0.0013570485,0.0030318839,0.0109215379,0.0012259298,0.0050536284
2010-01-12,-0.0076507973,-0.0064146577,-0.0156700856,0.0074844359,0.0013405821,-0.0111466711
2010-01-13,0.0083259257,-0.0045829368,0.0033888838,-0.0132463944,-0.0258901921,0.0002025121
2010-01-14,0.0024264254,0.0045126876,0.0043164751,0.0160828064,-0.0014552841,0.0037266767
2010-01-15,-0.0108231302,-0.0077844188,-0.0188532197,0.0068227088,-0.0028912469,-0.0152872641
2010-01-19,0.0124996266,0.0105767123,0.0171052204,-0.0197775677,0.0011000340,0.0139819746
2010-01-20,-0.0105978297,-0.0167419948,-0.0209069880,-0.0025435311,-0.0180741258,-0.0201313256
2010-01-21,-0.0189449034,-0.0158094211,-0.0178687581,0.0121900244,-0.0198955473,-0.0169994629
2010-01-22,-0.0221409888,-0.0060167751,-0.0089874123,-0.0255658691,-0.0065423186,-0.0107141816
2010-01-25,0.0045980980,-0.0080520828,-0.0112284664,-0.0073517784,-0.0061578597,-0.0101890010
2010-01-26,-0.0042031996,0.0031557322,0.0066697904,-0.0178270403,-0.0237502487,0.0066607456
2010-01-27,0.0048801522,-0.0112565907,-0.0045387718,-0.0070894149,-0.0037922579,-0.0124085877
2010-01-28,-0.0118177410,-0.0137613425,-0.0182290391,0.0158221512,0.0161382565,-0.0188866453
