date,code,symbol,close,adj_close
2005-03-09,SPX,^GSPC,1207.01000977,1207.01000977
2005-03-10,SPX,^GSPC,1209.25000000,1209.25000000
2005-03-11,SPX,^GSPC,1200.07995605,1200.07995605
2005-03-14,SPX,^GSPC,1206.82995605,1206.82995605
2005-03-15,SPX,^GSPC,1197.75000000,1197.75000000
2005-03-16,SPX,^GSPC,1188.06994629,1188.06994629
2005-03-17,SPX,^GSPC,1190.20996094,1190.20996094
2005-03-18,SPX,^GSPC,1189.65002441,1189.65002441
2005-03-21,SPX,^GSPC,1183.78002930,1183.78002930
2005-03-22,SPX,^GSPC,1171.70996094,1171.70996094
2005-03-23,SPX,^GSPC,1172.53002930,1172.53002930
2005-03-24,SPX,^GSPC,1171.42004395,1171.42004395
2005-03-28,SPX,^GSPC,1174.28002930,1174.28002930
2005-03-29,SPX,^GSPC,1165.35998535,1165.35998535
2005-03-30,SPX,^GSPC,1181.41003418,1181.41003418
2005-03-31,SPX,^GSPC,1180.58996582,1180.58996582
2005-04-01,SPX,^GSPC,1172.92004395,1172.92004395
2005-04-04,SPX,^GSPC,1176.11999512,1176.11999512
2005-04-05,SPX,^GSPC,1181.39001465,1181.39001465
2005-04-06,SPX,^GSPC,1184.06994629,1184.06994629
2005-04-07,SPX,^GSPC,1191.14001465,1191.14001465
2005-04-08,SPX,^GSPC,1181.19995117,1181.19995117
2005-04-11,SPX,^GSPC,1181.20996094,1181.20996094
2005-04-12,SPX,^GSPC,1187.76000977,1187.76000977
2005-04-13,SPX,^GSPC,1173.79003906,1173.79003906
2005-04-14,SPX,^GSPC,1162.05004883,1162.05004883
2005-04-15,SPX,^GSPC,1142.61999512,1142.61999512
2005-04-18,SPX,^GSPC,1145.97998047,1145.97998047
2005-04-19,SPX,^GSPC,1152.78002930,1152.78002930
2005-04-20,SPX,^GSPC,1137.50000000,1137.50000000
2005-04-21,SPX,^GSPC,1159.94995117,1159.94995117
2005-04-22,SPX,^GSPC,1152.11999512,1152.11999512
2005-04-25,SPX,^GSPC,1162.09997559,1162.09997559
2005-04-26,SPX,^GSPC,1151.82995605,1151.82995605
2005-04-27,SPX,^GSPC,1156.38000488,1156.38000488
2005-04-28,SPX,^GSPC,1143.21997070,1143.21997070
2005-04-29,SPX,^GSPC,1156.84997559,1156.84997559
2005-05-02,SPX,^GSPC,1162.16003418,1162.16003418
2005-05-03,SPX,^GSPC,1161.17004395,1161.17004395
2005-05-04,SPX,^GSPC,1175.65002441,1175.65002441
2005-05-05,SPX,^GSPC,1172.63000488,1172.63000488
2005-05-06,SPX,^GSPC,1171.34997559,1171.34997559
2005-05-09,SPX,^GSPC,1178.83996582,1178.83996582
2005-05-10,SPX,^GSPC,1166.21997070,1166.21997070
2005-05-11,SPX,^GSPC,1171.10998535,1171.10998535
2005-05-12,SPX,^GSPC,1159.35998535,1159.35998535
2005-05-13,SPX,^GSPC,1154.05004883,1154.05004883
2005-05-16,SPX,^GSPC,1165.68994141,1165.68994141
2005-05-17,SPX,^GSPC,1173.80004883,1173.80004883
2005-05-18,SPX,^GSPC,1185.56005859,1185.56005859
2005-05-19,SPX,^GSPC,1191.07995605,1191.07995605
2005-05-20,SPX,^GSPC,1189.28002930,1189.28002930
2005-05-23,SPX,^GSPC,1193.85998535,1193.85998535
2005-05-24,SPX,^GSPC,1194.06994629,1194.06994629
2005-05-25,SPX,^GSPC,1190.01000977,1190.01000977
2005-05-26,SPX,^GSPC,1197.61999512,1197.61999512
2005-05-27,SPX,^GSPC,1198.78002930,1198.78002930
2005-05-31,SPX,^GSPC,1191.50000000,1191.50000000
2005-06-01,SPX,^GSPC,1202.21997070,1202.21997070
2005-06-02,SPX,^GSPC,1204.29003906,1204.29003906
2005-06-03,SPX,^GSPC,1196.02001953,1196.02001953
2005-06-06,SPX,^GSPC,1197.51000977,1197.51000977
2005-06-07,SPX,^GSPC,1197.26000977,1197.26000977
2005-06-08,SPX,^GSPC,1194.67004395,1194.67004395
2005-06-09,SPX,^GSPC,1200.93005371,1200.93005371
2005-06-10,SPX,^GSPC,1198.10998535,1198.10998535
2005-06-13,SPX,^GSPC,1200.81994629,1200.81994629
2005-06-14,SPX,^GSPC,1203.91003418,1203.91003418
2005-06-15,SPX,^GSPC,1206.57995605,1206.57995605
2005-06-16,SPX,^GSPC,1210.95996094,1210.95996094
2005-06-17,SPX,^GSPC,1216.95996094,1216.95996094
2005-06-20,SPX,^GSPC,1216.09997559,1216.09997559
2005-06-21,SPX,^GSPC,1213.60998535,1213.60998535
2005-06-22,SPX,^GSPC,1213.88000488,1213.88000488
2005-06-23,SPX,^GSPC,1200.72998047,1200.72998047
2005-06-24,SPX,^GSPC,1191.56994629,1191.56994629
2005-06-27,SPX,^GSPC,1190.68994141,1190.68994141
2005-06-28,SPX,^GSPC,1201.56994629,1201.56994629
2005-06-29,SPX,^GSPC,1199.84997559,1199.84997559
2005-06-30,SPX,^GSPC,1191.32995605,1191.32995605
2005-07-01,SPX,^GSPC,1194.43994141,1194.43994141
2005-07-05,SPX,^GSPC,1204.98999023,1204.98999023
2005-07-06,SPX,^GSPC,1194.93994141,1194.93994141
2005-07-07,SPX,^GSPC,1197.86999512,1197.86999512
2005-07-08,SPX,^GSPC,1211.85998535,1211.85998535
2005-07-11,SPX,^GSPC,1219.43994141,1219.43994141
2005-07-12,SPX,^GSPC,1222.20996094,1222.20996094
2005-07-13,SPX,^GSPC,1223.29003906,1223.29003906
2005-07-14,SPX,^GSPC,1226.50000000,1226.50000000
2005-07-15,SPX,^GSPC,1227.92004395,1227.92004395
2005-07-18,SPX,^GSPC,1221.13000488,1221.13000488
2005-07-19,SPX,^GSPC,1229.34997559,1229.34997559
2005-07-20,SPX,^GSPC,1235.19995117,1235.19995117
2005-07-21,SPX,^GSPC,1227.04003906,1227.04003906
2005-07-22,SPX,^GSPC,1233.68005371,1233.68005371
2005-07-25,SPX,^GSPC,1229.03002930,1229.03002930
2005-07-26,SPX,^GSPC,1231.16003418,1231.16003418
2005-07-27,SPX,^GSPC,1236.79003906,1236.79003906
2005-07-28,SPX,^GSPC,1243.71997070,1243.71997070
2005-07-29,SPX,^GSPC,1234.18005371,1234.18005371
2005-08-01,SPX,^GSPC,1235.34997559,1235.34997559
2005-08-02,SPX,^GSPC,1244.11999512,1244.11999512
2005-08-03,SPX,^GSPC,1245.04003906,1245.04003906
2005-08-04,SPX,^GSPC,1235.85998535,1235.85998535
2005-08-05,SPX,^GSPC,1226.42004395,1226.42004395
2005-08-08,SPX,^GSPC,1223.13000488,1223.13000488
2005-08-09,SPX,^GSPC,1231.38000488,1231.38000488
2005-08-10,SPX,^GSPC,1229.13000488,1229.13000488
2005-08-11,SPX,^GSPC,1237.81005859,1237.81005859
2005-08-12,SPX,^GSPC,1230.39001465,1230.39001465
2005-08-15,SPX,^GSPC,1233.86999512,1233.86999512
2005-08-16,SPX,^GSPC,1219.33996582,1219.33996582
2005-08-17,SPX,^GSPC,1220.23999023,1220.23999023
2005-08-18,SPX,^GSPC,1219.02001953,1219.02001953
2005-08-19,SPX,^GSPC,1219.70996094,1219.70996094
2005-08-22,SPX,^GSPC,1221.72998047,1221.72998047
2005-08-23,SPX,^GSPC,1217.58996582,1217.58996582
2005-08-24,SPX,^GSPC,1209.58996582,1209.58996582
2005-08-25,SPX,^GSPC,1212.36999512,1212.36999512
2005-08-26,SPX,^GSPC,1205.09997559,1205.09997559
2005-08-29,SPX,^GSPC,1212.28002930,1212.28002930
2005-08-30,SPX,^GSPC,1208.41003418,1208.41003418
2005-08-31,SPX,^GSPC,1220.32995605,1220.32995605
2005-09-01,SPX,^GSPC,1221.58996582,1221.58996582
2005-09-02,SPX,^GSPC,1218.02001953,1218.02001953
2005-09-06,SPX,^GSPC,1233.39001465,1233.39001465
2005-09-07,SPX,^GSPC,1236.35998535,1236.35998535
2005-09-08,SPX,^GSPC,1231.67004395,1231.67004395
2005-09-09,SPX,^GSPC,1241.47998047,1241.47998047
2005-09-12,SPX,^GSPC,1240.56005859,1240.56005859
2005-09-13,SPX,^GSPC,1231.19995117,1231.19995117
2005-09-14,SPX,^GSPC,1227.16003418,1227.16003418
2005-09-15,SPX,^GSPC,1227.72998047,1227.72998047
2005-09-16,SPX,^GSPC,1237.91003418,1237.91003418
2005-09-19,SPX,^GSPC,1231.02001953,1231.02001953
2005-09-20,SPX,^GSPC,1221.33996582,1221.33996582
2005-09-21,SPX,^GSPC,1210.19995117,1210.19995117
2005-09-22,SPX,^GSPC,1214.61999512,1214.61999512
2005-09-23,SPX,^GSPC,1215.29003906,1215.29003906
2005-09-26,SPX,^GSPC,1215.63000488,1215.63000488
2005-09-27,SPX,^GSPC,1215.66003418,1215.66003418
2005-09-28,SPX,^GSPC,1216.89001465,1216.89001465
2005-09-29,SPX,^GSPC,1227.68005371,1227.68005371
2005-09-30,SPX,^GSPC,1228.81005859,1228.81005859
2005-10-03,SPX,^GSPC,1226.69995117,1226.69995117
2005-10-04,SPX,^GSPC,1214.46997070,1214.46997070
2005-10-05,SPX,^GSPC,1196.39001465,1196.39001465
2005-10-06,SPX,^GSPC,1191.48999023,1191.48999023
2005-10-07,SPX,^GSPC,1195.90002441,1195.90002441
2005-10-10,SPX,^GSPC,1187.32995605,1187.32995605
2005-10-11,SPX,^GSPC,1184.86999512,1184.86999512
2005-10-12,SPX,^GSPC,1177.68005371,1177.68005371
2005-10-13,SPX,^GSPC,1176.83996582,1176.83996582
2005-10-14,SPX,^GSPC,1186.56994629,1186.56994629
2005-10-17,SPX,^GSPC,1190.09997559,1190.09997559
2005-10-18,SPX,^GSPC,1178.14001465,1178.14001465
2005-10-19,SPX,^GSPC,1195.76000977,1195.76000977
2005-10-20,SPX,^GSPC,1177.80004883,1177.80004883
2005-10-21,SPX,^GSPC,1179.58996582,1179.58996582
2005-10-24,SPX,^GSPC,1199.38000488,1199.38000488
2005-10-25,SPX,^GSPC,1196.54003906,1196.54003906
2005-10-26,SPX,^GSPC,1191.38000488,1191.38000488
2005-10-27,SPX,^GSPC,1178.90002441,1178.90002441
2005-10-28,SPX,^GSPC,1198.41003418,1198.41003418
2005-10-31,SPX,^GSPC,1207.01000977,1207.01000977
2005-11-01,SPX,^GSPC,1202.76000977,1202.76000977
2005-11-02,SPX,^GSPC,1214.76000977,1214.76000977
2005-11-03,SPX,^GSPC,1219.93994141,1219.93994141
2005-11-04,SPX,^GSPC,1220.14001465,1220.14001465
2005-11-07,SPX,^GSPC,1222.81005859,1222.81005859
2005-11-08,SPX,^GSPC,1218.58996582,1218.58996582
2005-11-09,SPX,^GSPC,1220.65002441,1220.65002441
2005-11-10,SPX,^GSPC,1230.95996094,1230.95996094
2005-11-11,SPX,^GSPC,1234.71997070,1234.71997070
2005-11-14,SPX,^GSPC,1233.76000977,1233.76000977
2005-11-15,SPX,^GSPC,1229.01000977,1229.01000977
2005-11-16,SPX,^GSPC,1231.20996094,1231.20996094
2005-11-17,SPX,^GSPC,1242.80004883,1242.80004883
2005-11-18,SPX,^GSPC,1248.27001953,1248.27001953
2005-11-21,SPX,^GSPC,1254.84997559,1254.84997559
2005-11-22,SPX,^GSPC,1261.22998047,1261.22998047
2005-11-23,SPX,^GSPC,1265.60998535,1265.60998535
2005-11-25,SPX,^GSPC,1268.25000000,1268.25000000
2005-11-28,SPX,^GSPC,1257.45996094,1257.45996094
2005-11-29,SPX,^GSPC,1257.47998047,1257.47998047
2005-11-30,SPX,^GSPC,1249.47998047,1249.47998047
2005-12-01,SPX,^GSPC,1264.67004395,1264.67004395
2005-12-02,SPX,^GSPC,1265.07995605,1265.07995605
2005-12-05,SPX,^GSPC,1262.08996582,1262.08996582
2005-12-06,SPX,^GSPC,1263.69995117,1263.69995117
2005-12-07,SPX,^GSPC,1257.36999512,1257.36999512
2005-12-08,SPX,^GSPC,1255.83996582,1255.83996582
2005-12-09,SPX,^GSPC,1259.36999512,1259.36999512
2005-12-12,SPX,^GSPC,1260.43005371,1260.43005371
2005-12-13,SPX,^GSPC,1267.43005371,1267.43005371
2005-12-14,SPX,^GSPC,1272.73999023,1272.73999023
2005-12-15,SPX,^GSPC,1270.93994141,1270.93994141
2005-12-16,SPX,^GSPC,1267.31994629,1267.31994629
2005-12-19,SPX,^GSPC,1259.92004395,1259.92004395
2005-12-20,SPX,^GSPC,1259.61999512,1259.61999512
2005-12-21,SPX,^GSPC,1262.79003906,1262.79003906
2005-12-22,SPX,^GSPC,1268.11999512,1268.11999512
2005-12-23,SPX,^GSPC,1268.66003418,1268.66003418
2005-12-27,SPX,^GSPC,1256.54003906,1256.54003906
2005-12-28,SPX,^GSPC,1258.17004395,1258.17004395
2005-12-29,SPX,^GSPC,1254.42004395,1254.42004395
2005-12-30,SPX,^GSPC,1248.29003906,1248.29003906
2006-01-03,SPX,^GSPC,1268.80004883,1268.80004883
2006-01-04,SPX,^GSPC,1273.45996094,1273.45996094
2006-01-05,SPX,^GSPC,1273.47998047,1273.47998047
2006-01-06,SPX,^GSPC,1285.44995117,1285.44995117
2006-01-09,SPX,^GSPC,1290.15002441,1290.15002441
2006-01-10,SPX,^GSPC,1289.68994141,1289.68994141
2006-01-11,SPX,^GSPC,1294.18005371,1294.18005371
2006-01-12,SPX,^GSPC,1286.06005859,1286.06005859
2006-01-13,SPX,^GSPC,1287.60998535,1287.60998535
2006-01-17,SPX,^GSPC,1282.93005371,1282.93005371
2006-01-18,SPX,^GSPC,1277.93005371,1277.93005371
2006-01-19,SPX,^GSPC,1285.04003906,1285.04003906
2006-01-20,SPX,^GSPC,1261.48999023,1261.48999023
2006-01-23,SPX,^GSPC,1263.81994629,1263.81994629
2006-01-24,SPX,^GSPC,1266.85998535,1266.85998535
2006-01-25,SPX,^GSPC,1264.68005371,1264.68005371
2006-01-26,SPX,^GSPC,1273.82995605,1273.82995605
2006-01-27,SPX,^GSPC,1283.71997070,1283.71997070
2006-01-30,SPX,^GSPC,1285.18994141,1285.18994141
2006-01-31,SPX,^GSPC,1280.07995605,1280.07995605
2006-02-01,SPX,^GSPC,1282.45996094,1282.45996094
2006-02-02,SPX,^GSPC,1270.83996582,1270.83996582
2006-02-03,SPX,^GSPC,1264.03002930,1264.03002930
2006-02-06,SPX,^GSPC,1265.02001953,1265.02001953
2006-02-07,SPX,^GSPC,1254.78002930,1254.78002930
2006-02-08,SPX,^GSPC,1265.65002441,1265.65002441
2006-02-09,SPX,^GSPC,1263.78002930,1263.78002930
2006-02-10,SPX,^GSPC,1266.98999023,1266.98999023
2006-02-13,SPX,^GSPC,1262.85998535,1262.85998535
2006-02-14,SPX,^GSPC,1275.53002930,1275.53002930
2006-02-15,SPX,^GSPC,1280.00000000,1280.00000000
2006-02-16,SPX,^GSPC,1289.38000488,1289.38000488
2006-02-17,SPX,^GSPC,1287.23999023,1287.23999023
2006-02-21,SPX,^GSPC,1283.03002930,1283.03002930
2006-02-22,SPX,^GSPC,1292.67004395,1292.67004395
2006-02-23,SPX,^GSPC,1287.79003906,1287.79003906
2006-02-24,SPX,^GSPC,1289.43005371,1289.43005371
2006-02-27,SPX,^GSPC,1294.11999512,1294.11999512
2006-02-28,SPX,^GSPC,1280.66003418,1280.66003418
2006-03-01,SPX,^GSPC,1291.23999023,1291.23999023
2006-03-02,SPX,^GSPC,1289.14001465,1289.14001465
2006-03-03,SPX,^GSPC,1287.22998047,1287.22998047
2006-03-06,SPX,^GSPC,1278.26000977,1278.26000977
2006-03-07,SPX,^GSPC,1275.88000488,1275.88000488
2006-03-08,SPX,^GSPC,1278.46997070,1278.46997070
2006-03-09,SPX,^GSPC,1272.22998047,1272.22998047
2006-03-10,SPX,^GSPC,1281.42004395,1281.42004395
2006-03-13,SPX,^GSPC,1284.13000488,1284.13000488
2006-03-14,SPX,^GSPC,1297.47998047,1297.47998047
2006-03-15,SPX,^GSPC,1303.02001953,1303.02001953
2006-03-16,SPX,^GSPC,1305.32995605,1305.32995605
2006-03-17,SPX,^GSPC,1307.25000000,1307.25000000
2006-03-20,SPX,^GSPC,1305.07995605,1305.07995605
2006-03-21,SPX,^GSPC,1297.22998047,1297.22998047
2006-03-22,SPX,^GSPC,1305.04003906,1305.04003906
2006-03-23,SPX,^GSPC,1301.67004395,1301.67004395
2006-03-24,SPX,^GSPC,1302.94995117,1302.94995117
2006-03-27,SPX,^GSPC,1301.60998535,1301.60998535
2006-03-28,SPX,^GSPC,1293.22998047,1293.22998047
2006-03-29,SPX,^GSPC,1302.89001465,1302.89001465
2006-03-30,SPX,^GSPC,1300.25000000,1300.25000000
2006-03-31,SPX,^GSPC,1294.86999512,1294.86999512
2006-04-03,SPX,^GSPC,1297.81005859,1297.81005859
2006-04-04,SPX,^GSPC,1305.93005371,1305.93005371
2006-04-05,SPX,^GSPC,1311.56005859,1311.56005859
2006-04-06,SPX,^GSPC,1309.04003906,1309.04003906
2006-04-07,SPX,^GSPC,1295.50000000,1295.50000000
2006-04-10,SPX,^GSPC,1296.61999512,1296.61999512
2006-04-11,SPX,^GSPC,1286.56994629,1286.56994629
2006-04-12,SPX,^GSPC,1288.11999512,1288.11999512
2006-04-13,SPX,^GSPC,1289.11999512,1289.11999512
2006-04-17,SPX,^GSPC,1285.32995605,1285.32995605
2006-04-18,SPX,^GSPC,1307.28002930,1307.28002930
2006-04-19,SPX,^GSPC,1309.93005371,1309.93005371
2006-04-20,SPX,^GSPC,1311.45996094,1311.45996094
2006-04-21,SPX,^GSPC,1311.28002930,1311.28002930
2006-04-24,SPX,^GSPC,1308.10998535,1308.10998535
2006-04-25,SPX,^GSPC,1301.73999023,1301.73999023
2006-04-26,SPX,^GSPC,1305.41003418,1305.41003418
2006-04-27,SPX,^GSPC,1309.71997070,1309.71997070
2006-04-28,SPX,^GSPC,1310.60998535,1310.60998535
2006-05-01,SPX,^GSPC,1305.18994141,1305.18994141
2006-05-02,SPX,^GSPC,1313.20996094,1313.20996094
2006-05-03,SPX,^GSPC,1308.11999512,1308.11999512
2006-05-04,SPX,^GSPC,1312.25000000,1312.25000000
2006-05-05,SPX,^GSPC,1325.76000977,1325.76000977
2006-05-08,SPX,^GSPC,1324.66003418,1324.66003418
2006-05-09,SPX,^GSPC,1325.14001465,1325.14001465
2006-05-10,SPX,^GSPC,1322.84997559,1322.84997559
2006-05-11,SPX,^GSPC,1305.92004395,1305.92004395
2006-05-12,SPX,^GSPC,1291.23999023,1291.23999023
2006-05-15,SPX,^GSPC,1294.50000000,1294.50000000
2006-05-16,SPX,^GSPC,1292.07995605,1292.07995605
2006-05-17,SPX,^GSPC,1270.31994629,1270.31994629
2006-05-18,SPX,^GSPC,1261.81005859,1261.81005859
2006-05-19,SPX,^GSPC,1267.03002930,1267.03002930
2006-05-22,SPX,^GSPC,1262.06994629,1262.06994629
2006-05-23,SPX,^GSPC,1256.57995605,1256.57995605
2006-05-24,SPX,^GSPC,1258.56994629,1258.56994629
2006-05-25,SPX,^GSPC,1272.88000488,1272.88000488
2006-05-26,SPX,^GSPC,1280.16003418,1280.16003418
2006-05-30,SPX,^GSPC,1259.86999512,1259.86999512
2006-05-31,SPX,^GSPC,1270.08996582,1270.08996582
2006-06-01,SPX,^GSPC,1285.70996094,1285.70996094
2006-06-02,SPX,^GSPC,1288.21997070,1288.21997070
2006-06-05,SPX,^GSPC,1265.29003906,1265.29003906
2006-06-06,SPX,^GSPC,1263.84997559,1263.84997559
2006-06-07,SPX,^GSPC,1256.15002441,1256.15002441
2006-06-08,SPX,^GSPC,1257.93005371,1257.93005371
2006-06-09,SPX,^GSPC,1252.30004883,1252.30004883
2006-06-12,SPX,^GSPC,1237.43994141,1237.43994141
2006-06-13,SPX,^GSPC,1223.68994141,1223.68994141
2006-06-14,SPX,^GSPC,1230.04003906,1230.04003906
2006-06-15,SPX,^GSPC,1256.16003418,1256.16003418
2006-06-16,SPX,^GSPC,1251.54003906,1251.54003906
2006-06-19,SPX,^GSPC,1240.13000488,1240.13000488
2006-06-20,SPX,^GSPC,1240.11999512,1240.11999512
2006-06-21,SPX,^GSPC,1252.19995117,1252.19995117
2006-06-22,SPX,^GSPC,1245.59997559,1245.59997559
2006-06-23,SPX,^GSPC,1244.50000000,1244.50000000
2006-06-26,SPX,^GSPC,1250.56005859,1250.56005859
2006-06-27,SPX,^GSPC,1239.19995117,1239.19995117
2006-06-28,SPX,^GSPC,1246.00000000,1246.00000000
2006-06-29,SPX,^GSPC,1272.86999512,1272.86999512
2006-06-30,SPX,^GSPC,1270.19995117,1270.19995117
2006-07-03,SPX,^GSPC,1280.18994141,1280.18994141
2006-07-05,SPX,^GSPC,1270.91003418,1270.91003418
2006-07-06,SPX,^GSPC,1274.07995605,1274.07995605
2006-07-07,SPX,^GSPC,1265.47998047,1265.47998047
2006-07-10,SPX,^GSPC,1267.33996582,1267.33996582
2006-07-11,SPX,^GSPC,1272.43005371,1272.43005371
2006-07-12,SPX,^GSPC,1258.59997559,1258.59997559
2006-07-13,SPX,^GSPC,1242.28002930,1242.28002930
2006-07-14,SPX,^GSPC,1236.19995117,1236.19995117
2006-07-17,SPX,^GSPC,1234.48999023,1234.48999023
2006-07-18,SPX,^GSPC,1236.85998535,1236.85998535
2006-07-19,SPX,^GSPC,1259.81005859,1259.81005859
2006-07-20,SPX,^GSPC,1249.13000488,1249.13000488
2006-07-21,SPX,^GSPC,1240.29003906,1240.29003906
2006-07-24,SPX,^GSPC,1260.91003418,1260.91003418
2006-07-25,SPX,^GSPC,1268.88000488,1268.88000488
2006-07-26,SPX,^GSPC,1268.40002441,1268.40002441
2006-07-27,SPX,^GSPC,1263.19995117,1263.19995117
2006-07-28,SPX,^GSPC,1278.55004883,1278.55004883
2006-07-31,SPX,^GSPC,1276.66003418,1276.66003418
2006-08-01,SPX,^GSPC,1270.92004395,1270.92004395
2006-08-02,SPX,^GSPC,1277.41003418,1277.41003418
2006-08-03,SPX,^GSPC,1280.27001953,1280.27001953
2006-08-04,SPX,^GSPC,1279.35998535,1279.35998535
2006-08-07,SPX,^GSPC,1275.77001953,1275.77001953
2006-08-08,SPX,^GSPC,1271.47998047,1271.47998047
2006-08-09,SPX,^GSPC,1265.94995117,1265.94995117
2006-08-10,SPX,^GSPC,1271.81005859,1271.81005859
2006-08-11,SPX,^GSPC,1266.73999023,1266.73999023
2006-08-14,SPX,^GSPC,1268.20996094,1268.20996094
2006-08-15,SPX,^GSPC,1285.57995605,1285.57995605
2006-08-16,SPX,^GSPC,1295.43005371,1295.43005371
2006-08-17,SPX,^GSPC,1297.47998047,1297.47998047
2006-08-18,SPX,^GSPC,1302.30004883,1302.30004883
2006-08-21,SPX,^GSPC,1297.52001953,1297.52001953
2006-08-22,SPX,^GSPC,1298.81994629,1298.81994629
2006-08-23,SPX,^GSPC,1292.98999023,1292.98999023
2006-08-24,SPX,^GSPC,1296.06005859,1296.06005859
2006-08-25,SPX,^GSPC,1295.08996582,1295.08996582
2006-08-28,SPX,^GSPC,1301.78002930,1301.78002930
2006-08-29,SPX,^GSPC,1304.28002930,1304.28002930
2006-08-30,SPX,^GSPC,1305.36999512,1305.36999512
2006-08-31,SPX,^GSPC,1303.81994629,1303.81994629
2006-09-01,SPX,^GSPC,1311.01000977,1311.01000977
2006-09-05,SPX,^GSPC,1313.25000000,1313.25000000
2006-09-06,SPX,^GSPC,1300.26000977,1300.26000977
2006-09-07,SPX,^GSPC,1294.02001953,1294.02001953
2006-09-08,SPX,^GSPC,1298.92004395,1298.92004395
2006-09-11,SPX,^GSPC,1299.54003906,1299.54003906
2006-09-12,SPX,^GSPC,1313.00000000,1313.00000000
2006-09-13,SPX,^GSPC,1318.06994629,1318.06994629
2006-09-14,SPX,^GSPC,1316.28002930,1316.28002930
2006-09-15,SPX,^GSPC,1319.66003418,1319.66003418
2006-09-18,SPX,^GSPC,1321.18005371,1321.18005371
2006-09-19,SPX,^GSPC,1317.64001465,1317.64001465
2006-09-20,SPX,^GSPC,1325.18005371,1325.18005371
2006-09-21,SPX,^GSPC,1318.03002930,1318.03002930
2006-09-22,SPX,^GSPC,1314.78002930,1314.78002930
2006-09-25,SPX,^GSPC,1326.36999512,1326.36999512
2006-09-26,SPX,^GSPC,1336.34997559,1336.34997559
2006-09-27,SPX,^GSPC,1336.58996582,1336.58996582
2006-09-28,SPX,^GSPC,1338.88000488,1338.88000488
2006-09-29,SPX,^GSPC,1335.84997559,1335.84997559
2006-10-02,SPX,^GSPC,1331.31994629,1331.31994629
2006-10-03,SPX,^GSPC,1334.10998535,1334.10998535
2006-10-04,SPX,^GSPC,1350.19995117,1350.19995117
2006-10-05,SPX,^GSPC,1353.21997070,1353.21997070
2006-10-06,SPX,^GSPC,1349.58996582,1349.58996582
2006-10-09,SPX,^GSPC,1350.66003418,1350.66003418
2006-10-10,SPX,^GSPC,1353.42004395,1353.42004395
2006-10-11,SPX,^GSPC,1349.94995117,1349.94995117
2006-10-12,SPX,^GSPC,1362.82995605,1362.82995605
2006-10-13,SPX,^GSPC,1365.61999512,1365.61999512
